url,marque,id_variante,nom_attr_1,val_attr_1,nom_attr_2,val_attr_2,nom_attr_3,val_attr_3,nom_attr_4,val_attr_4,nom_attr_5,val_attr_5,nom_attr_6,val_attr_6,nom_attr_7,val_attr_7,designation,reference,sku,code_article_fournisseur,descritptif,prix_reference,prix_promo_unitaire,quantite_degressif_1,prix_promo_degressif_1,quantite_degressif_2,prix_promo_degressif_2,quantite_degressif_3,prix_promo_degressif_3,quantite_degressif_4,prix_promo_degressif_4
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Kanuelen-Injektions-Spuel-Pastenkanuelen/8344/Ultra-Safety-Plus-XL?number=109097,N.V. Pharmodontal S.A.,109097,,,,,,,,,,,,,,,Ultra Safety Plus XL,109097,5286L,5286L,,22.20,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/9413/Retraktionsfadenstopfer?number=110338,A. Schweickhardt,110338,,,,,,,,,,,,,,,Retraktionsfadenstopfer,110338,4880-4,4880-4,,35.18,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Zahnreinigungsbuersten/11045/Zahnreinigungsbuerste-Nylon-Soft?number=112368,Alfred Becht GmbH,112368,,,,,,,,,,,,,,,Zahnreinigungsbürste Nylon Soft,112368,260.260N,260.260N,,34.44,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Mundwasser-Mundspuelloesungen/11186/parodontax-EXTRA-FRISCH?number=112533,GlaxoSmithKline,112533,,,,,,,,,,,,,,,parodontax EXTRA FRISCH Tube 75ml,112533,60000000129527(12),60000000129527(12),,3.14,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/11964/sempercare-IC-Latexhandschuhe?number=113464,AstraZeneca GmbH,113464,,,,,,,,,,,,,,,sempercare® IC Latexhandschuhe,113464,3000001789,3000001789,,22.50,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Hilfsmittel-fuer-Endo-Instrumente/13727/DOVGAN-Plugger?number=115663,American Dental Systems,115663,,,,,,,,,,,,,,,DOVGAN Plugger,115663,9467221,9467221,,37.47,,,,,,,,,
https://dentalversender.de/Laborbedarf/Verbrauchsmaterial/Laborgeraete/Hilfsmittel-und-Zubehoer-fuer-Absaugungen/15265/Feinfilter?number=117413,Dürr Dental SE,117413,,,,,,,,,,,,,,,Feinfilter,117413,1630-121-00,1630-121-00,,49.88,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Zubehoer-fuer-Bleachingmaterial/18070/CURAPROX-implant-saver?number=120308,Curaden Germany GmbH,120308,,,,,,,,,,,,,,,CURAPROX implant saver,120308,60846,60846,,10.83,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Zubehoer-fuer-rotierende-Instrumente/18150/Paro-Set-LS?number=120402,Carl Martin GmbH,120402,,,,,,,,,,,,,,,Paro Set LS,120402,LS3020,LS3020,,128.27,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Ultraschallgeraete/18507/SIROSONIC?number=120796,Dentsply Sirona,120796,,,,,,,,,,,,,,,SIROSONIC,120796,6562834,6562834,,689.40,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-steril/18540/Peha-isoprene-LATEXFREE?number=120834,Paul Hartmann AG,120834,,,,,,,,,,,,,,,Peha®-isoprene LATEXFREE,120834,942719,942719,,87.30,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Sonstiges-Zubehoer/12214/SPRAYVIT-Duesen?number=121181,Dentsply Sirona,121181,,,,,,,,,,,,,,,SPRAYVIT Düsen,121181,6541226,6541226,,681.87,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/OP-Bekleidung-und-Dentalsets/21472/Foliodress-gown-Protect-OP-Maentel?number=123751,Paul Hartmann AG,123751,,,,,,,,,,,,,,,Foliodress gown Protect OP-Mäntel,123751,992801,992801,,88.04,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Sonstiges-Zubehoer/5026/O-Ringe?number=124091,Dentsply Sirona,124091,,,,,,,,,,,,,,,O-Ringe,124091,6079532,6079532,,14.63,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Chirurgiegeraete/22129/Surgic-Pro/Surgic-Pro?number=124449,NSK Europe GmbH,124449,,,,,,,,,,,,,,,Surgic Pro / Surgic Pro+,124449,Y1003586,Y1003586,,2406.72,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Versiegelung-und-Zubehoer/23623/LUNOS-FISSURENVERSIEGELUNG?number=126015,Dürr Dental SE,126015,,,,,,,,,,,,,,,LUNOS® FISSURENVERSIEGELUNG,126015,CPZ021A0050,CPZ021A0050,,15.73,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Interdentalbuersten-und-Zubehoer/24363/EKULF-Interdentalbuersten-ph-angular?number=126778,Ekulf AB,126778,,,,,,,,,,,,,,,EKULF Interdentalbürsten ph angular,126778,2610,2610,,1.93,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Zubehoer-fuer-Bleachingmaterial/4652/BioBleach?number=17489,Dreve Dentamid GmbH,17489,,,,,,,,,,,,,,,BioBleach®,17489,D4300,D4300,,16.43,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Sonstiges-Zubehoer/8402/G-7831-Thermo-Desinfektor-Einsatz?number=200696,Miele & Cie.KG,200696,,,,,,,,,,,,,,,G 7831 Thermo-Desinfektor Einsatz,200696,69.5473.03,69.5473.03,,64.74,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Mundschutz-und-Gesichtsmasken/21130/NITRAS-Safe-Air?number=207354,Unigloves,207354,,,,,,,,,,,,,,,NITRAS® Safe-Air,207354,26001,26001,,12.59,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-steril/18199/Peha-micron-LATEX?number=30776,Paul Hartmann AG,30776,,,,,,,,,,,,,,,Peha®-micron LATEX,30776,942571,942571,,45.53,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Mulltupfer-Zellstoff-und-Watteartikel/1833/Medicomp-unsteril?number=101643,Paul Hartmann AG,101643,,,,,,,,,,,,,,,Medicomp® unsteril,101643,421827,421827,,10.95,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Zahnhoelzer-und-Zahnfleischstimulator/8087/GUM-STIMULATOR?number=55885,Sunstar Deutschland GmbH,55885,,,,,,,,,,,,,,,GUM® STIMULATOR,55885,600MB,600MB,,2.83,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Allg.-Desinfektions-und-Reinigungsmittel/14276/AlproZyme?number=55927,Alpro Medical GmbH,55927,,,,,,,,,,,,,,,AlproZyme,55927,3753,3753,,49.54,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Sonstiges-Zubehoer/1469/O-Ringe?number=77823,ACTEON Germany GmbH,77823,,,,,,,,,,,,,,,O-Ringe,77823,F10205,F10205,,21.69,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4304601/FD-333-forte-Flasche-2-5l?number=208260,Dürr Dental SE,208260,,,,,,,,,,,,,,,"FD 333 forte Flasche 2,5l",208260,CDF33FA6150,CDF33FA6150,,27.99,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4304661/Gesichtsvisier-St?number=208335,Dental Contract,208335,,,,,,,,,,,,,,,Gesichtsvisier St,208335,GESICHTSVISIR,GESICHTSVISIR,,0.90,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4304681/Design-Gesichtsvisier-St?number=208365,Protection Impuls UG,208365,,,,,,,,,,,,,,,Design-Gesichtsvisier St,208365,GESICHTSVISIER,GESICHTSVISIER,,1.90,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/4304731/miscea-BLI-HD-20-Haendedesinfektion-Spenderflasche-Ktn-6x1l?number=208399,Miscea GmbH Berlin,208399,,,,,,,,,,,,,,,miscea BLI-HD 20 Händedesinfektion Spenderflasche Ktn 6x1l,208399,S01060001,S01060001,,54.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4304951/Einwegkittel-St?number=208878,HBC,208878,,,,,,,,,,,,,,,Einwegkittel St,208878,28262,28262,,1.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4304981/OP-Masken-Typ-IIR-Pa-50?number=208920,SCS,208920,,,,,,,,,,,,,,,OP-Masken Typ IIR Pa 50,208920,MR2-1684,MR2-1684,,4.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4307181/FFP3-Masken-m.Ventil-Pa-5?number=209651,SCS,209651,,,,,,,,,,,,,,,FFP3 Masken m.Ventil Pa 5,209651,AK003,AK003,,10.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/4307201/COVID-19-Profitest-Pa-20?number=209697,Guangzhou Wondfo Biotech,209697,,,,,,,,,,,,,,,COVID-19 Profitest Pa 20,209697,W196,W196,,31.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Mundschutz-und-Gesichtsmasken/4307581/FFP2-Maske-Pa-6?number=210226,MS,210226,,,,,,,,,,,,,,,FFP2 Maske Pa 6,210226,LT2020-AP2,LT2020-AP2,,1.20,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/COVID-19-SORTIMENT/4468421/FFP2-Maske-St?number=210603,SCS,210603,,,,,,,,,,,,,,,FFP2 Maske St,210603,MR2-1684,MR2-1684,,0.25,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/4550001/Corona-Selbsttest-Pa-20?number=210974,Guangzhou Wondfo Biotech,210974,,,,,,,,,,,,,,,Corona Selbsttest Pa 20,210974,W634P0023,W634P0023,,31.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/4612111/Corona-Selbsttest-Pa-5?number=211305,Guangzhou Wondfo Biotech,211305,,,,,,,,,,,,,,,Corona Selbsttest Pa 5,211305,W634P0021,W634P0021,,8.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/4612151/Corona-Selbsttest-St?number=211306,Guangzhou Wondfo Biotech,211306,,,,,,,,,,,,,,,Corona Selbsttest St,211306,W634P0020,W634P0020,,1.65,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Schutzausruestung/4305081/Ozonos-Luftreiniger-I-Farbe-weiss?number=913974,Ozonos GmbH,913974,,,,,,,,,,,,,,,Ozonos Luftreiniger I Farbe: weiß,913974,1005,1005,,924.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/11964/sempercare-IC-Latexhandschuhe?number=113464,AstraZeneca GmbH,113464,,,,,,,,,,,,,,,sempercare® IC Latexhandschuhe,113464,3000001789,3000001789,,22.50,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-steril/18540/Peha-isoprene-LATEXFREE?number=120834,Paul Hartmann AG,120834,,,,,,,,,,,,,,,Peha®-isoprene LATEXFREE,120834,942719,942719,,87.30,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7425101/BLACK-LATEX?number=122006,Unigloves,122006,,,,,,,,,,,,,,,BLACK LATEX,122006,2902,2902,,10.49,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7430651/TouchNTuff-DermaShield-73-701?number=124969,Ansell GmbH,124969,,,,,,,,,,,,,,,TouchNTuff® DermaShield® 73-701,124969,342201070,342201070,,19.71,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7984931/PEARL-LINE?number=13742,Unigloves,13742,,,,,,,,,,,,,,,PEARL LINE,13742,2804,2804,,15.40,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7425561/SOFT-NITRIL-BLUE-300?number=201193,Unigloves,201193,,,,,,,,,,,,,,,SOFT NITRIL BLUE 300,201193,14103,14103,,16.61,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7425211/SELECT-BLACK-300?number=201915,Unigloves,201915,,,,,,,,,,,,,,,SELECT BLACK 300,201915,24303,24303,,14.16,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/4550021/Nitril/Vinyl-Handschuhe-Groesse-L-Grosspackung-Pa-10x100?number=210976,Kareser,210976,,,,,,,,,,,,,,,Nitril/Vinyl-Handschuhe Größe L Großpackung Pa 10x100,210976,HONGRAYL,HONGRAYL,,80.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/4550031/Nitril/Vinyl-Handschuhe-Groesse-M-Grosspackung-Pa-10x100?number=210977,Kareser,210977,,,,,,,,,,,,,,,Nitril/Vinyl-Handschuhe Größe M Großpackung Pa 10x100,210977,HONGRAYM,HONGRAYM,,80.00,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7559921/BLUE-ECO-PLUS-Nitrilhandschuhe-Gr.S-Pa-100?number=211355,AMPri,211355,,,,,,,,,,,,,,,BLUE ECO-PLUS Nitrilhandschuhe Gr.S Pa 100,211355,01198-S,01198-S,,12.90,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7559931/BLUE-ECO-PLUS-Nitrilhandschuhe-Gr.M-Pa-100?number=211356,AMPri,211356,,,,,,,,,,,,,,,BLUE ECO-PLUS Nitrilhandschuhe Gr.M Pa 100,211356,01198-M,01198-M,,12.90,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/7559941/BLUE-ECO-PLUS-Nitrilhandschuhe-Gr.L-Pa-100?number=211357,AMPri,211357,,,,,,,,,,,,,,,BLUE ECO-PLUS Nitrilhandschuhe Gr.L Pa 100,211357,01198-L,01198-L,,12.90,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-steril/18199/Peha-micron-LATEX?number=30776,Paul Hartmann AG,30776,,,,,,,,,,,,,,,Peha®-micron LATEX,30776,942571,942571,,45.53,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/86675/Soft-Vinyl?number=89815,Omnident GmbH,89815,,,,,,,,,,,,,,,Soft Vinyl,89815,89815,89815,,8.27,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/92890/MICRO-TOUCH-Nitrax-Tex?number=98329,Ansell GmbH,98329,,,,,,,,,,,,,,,MICRO-TOUCH® Nitrax-Tex®,98329,700114,700114,,18.93,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/92895/MICRO-TOUCH-Nitrax-Tex-EP?number=98332,Ansell GmbH,98332,,,,,,,,,,,,,,,MICRO-TOUCH® Nitrax-Tex® EP,98332,700125,700125,,18.11,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-steril/7430661/Vasco-OP-Grip?number=205568,B.Braun Deutschland GmbH,205568,,,,,,,,,,,,,,,Vasco® OP Grip,205568,6081433,6081433,,41.36,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Handschuhe-unsteril/4304141/COBALT-PEARL-Nitrilhandschuhe-XL-Pa-100?number=207193,Unigloves,207193,,,,,,,,,,,,,,,COBALT PEARL Nitrilhandschuhe XL Pa 100,207193,1015,1015,,14.31,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Schutzhuellen/7511671/VALO-CORDLESS-Hygieneschutzhuellen?number=100002,Ultradent Products GmbH,100002,,,,,,,,,,,,,,,VALO® CORDLESS Hygieneschutzhüllen,100002,5964,5964,,48.44,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/7478321/DIATECH-Esthetic-Finishing?number=100513,Coltene/Whaledent GmbH,100513,,,,,,,,,,,,,,,DIATECH Esthetic Finishing,100513,252003AA,252003AA,,52.35,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/7478591/Rondomant-Diamanten-FG-B158?number=100819,Kulzer GmbH,100819,,,,,,,,,,,,,,,Rondomant Diamanten FG B158,100819,65987097,65987097,,6.28,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Applikatoren-und-Anmischhilfen/7422201/Anmischblock?number=100887,GC Germany GmbH  (DE),100887,,,,,,,,,,,,,,,Anmischblock,100887,002234,002234,,8.71,,,,,,,,,
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Medikamente/Wundbehandlung-Schmerzstillung/7450551/GLUMA-Desensitizer-PowerGel?number=101107,Kulzer GmbH,101107,,,,,,,,,,,,,,,GLUMA® Desensitizer PowerGel,101107,66043451,66043451,,66.36,,,,,,,,,
